date,close
2019-01-02,35.856773376464844
2019-01-03,35.7520866394043
2019-01-04,37.13924789428711
2019-01-07,37.92443084716797
2019-01-08,38.52640151977539
2019-01-09,39.02368927001953
2019-01-10,38.5002326965332
2019-01-11,38.78813171386719
2019-01-14,38.343196868896484
2019-01-15,38.5002326965332
2019-01-16,38.08146667480469
2019-01-17,38.395538330078125
2019-01-18,38.552574157714844
2019-01-22,37.13924789428711
2019-01-23,37.06072235107422
2019-01-24,36.85134506225586
2019-01-25,37.74121856689453
2019-01-28,37.45332336425781
2019-01-29,37.2177619934082
2019-01-30,38.00294876098633
2019-01-31,38.23850631713867
2019-02-01,38.21232986450195
2019-02-04,38.395538330078125
2019-02-05,38.70961380004883
2019-02-06,38.57875061035156
2019-02-07,37.76739501953125
2019-02-08,37.270111083984375
2019-02-11,37.81973648071289
2019-02-12,38.63109588623047
2019-02-13,38.21232986450195
2019-02-14,38.29084777832031
2019-02-15,38.97134017944336
2019-02-19,39.416282653808594
2019-02-20,40.14912414550781
2019-02-21,39.808876037597656
2019-02-22,40.54171371459961
2019-02-25,42.661712646484375
2019-02-26,43.18517303466797
2019-02-27,42.373809814453125
2019-02-28,41.745662689208984
2019-03-01,41.87652587890625
2019-03-04,41.71949005126953
2019-03-05,41.536285400390625
2019-03-06,42.08591079711914
2019-03-07,41.92887878417969
2019-03-08,40.51553726196289
2019-03-11,41.35307693481445
2019-03-12,40.98664855957031
2019-03-13,41.11751174926758
2019-03-14,40.72492599487305
2019-03-15,41.35307693481445
2019-03-18,41.824180603027344
2019-03-19,41.7718391418457
2019-03-20,41.79800796508789
2019-03-21,41.71949005126953
2019-03-22,40.384674072265625
2019-03-25,39.835052490234375
2019-03-26,40.54171371459961
2019-03-27,40.35850143432617
2019-03-28,40.463199615478516
2019-03-29,41.14368438720703
2019-04-01,42.4261589050293
2019-04-02,42.50468063354492
2019-04-03,42.84492111206055
2019-04-04,43.10664749145508
2019-04-05,43.02812957763672
2019-04-08,43.13282012939453
2019-04-09,42.373809814453125
2019-04-10,42.53084945678711
2019-04-11,41.98121643066406
2019-04-12,42.55702209472656
2019-04-15,42.033565521240234
2019-04-16,42.55702209472656
2019-04-17,42.55702209472656
2019-04-18,41.9026985168457
2019-04-22,40.85578918457031
2019-04-23,40.88196563720703
2019-04-24,40.14912414550781
2019-04-25,39.33776092529297
2019-04-26,38.945167541503906
2019-04-29,37.898258209228516
2019-04-30,37.50566482543945
2019-05-01,37.270111083984375
2019-05-02,37.13924789428711
2019-05-03,38.15999221801758
2019-05-06,37.03455352783203
2019-05-07,36.275543212890625
2019-05-08,36.354061126708984
2019-05-09,36.275543212890625
2019-05-10,36.484920501708984
2019-05-13,35.0977668762207
2019-05-14,35.83060073852539
2019-05-15,35.67356872558594
2019-05-16,36.66813659667969
2019-05-17,35.88295364379883
2019-05-20,38.02912139892578
2019-05-21,39.9135627746582
2019-05-22,38.99751663208008
2019-05-23,38.10763931274414
2019-05-24,38.395538330078125
2019-05-28,38.84048080444336
2019-05-29,40.14912414550781
2019-05-30,38.78813171386719
2019-05-31,39.468631744384766
2019-06-03,37.97677230834961
2019-06-04,37.76739501953125
2019-06-05,37.81973648071289
2019-06-06,37.71504592895508
2019-06-07,38.68343734741211
2019-06-10,39.20690155029297
2019-06-11,39.62565994262695
2019-06-12,40.20146560668945
2019-06-13,39.70418167114258
2019-06-14,39.416282653808594
2019-06-17,38.63109588623047
2019-06-18,38.65726852416992
2019-06-19,38.552574157714844
2019-06-20,39.20690155029297
2019-06-21,38.99751663208008
2019-06-24,39.102210998535156
2019-06-25,38.474063873291016
2019-06-26,38.73579025268555
2019-06-27,38.81431198120117
2019-06-28,39.75653076171875
2019-07-01,39.416282653808594
2019-07-02,39.65183639526367
2019-07-03,40.27997970581055
2019-07-05,39.75653076171875
2019-07-08,38.892826080322266
2019-07-09,38.21232986450195
2019-07-10,38.21232986450195
2019-07-11,38.02912139892578
2019-07-12,38.10763931274414
2019-07-15,38.474063873291016
2019-07-16,38.317020416259766
2019-07-17,38.10763931274414
2019-07-18,38.00294876098633
2019-07-19,38.186161041259766
2019-07-22,37.87208557128906
2019-07-23,38.29084777832031
2019-07-24,37.55801010131836
2019-07-25,36.66813659667969
2019-07-26,36.74665451049805
2019-07-29,36.30171585083008
2019-07-30,36.14467239379883
2019-07-31,35.98764419555664
2019-08-01,36.03998947143555
2019-08-02,35.59505081176758
2019-08-05,33.84147262573242
2019-08-06,33.73677444458008
2019-08-07,34.495784759521484
2019-08-08,35.4903564453125
2019-08-09,35.46418380737305
2019-08-12,34.443443298339844
2019-08-13,34.652828216552734
2019-08-14,33.52739715576172
2019-08-15,32.95159149169922
2019-08-16,33.291839599609375
2019-08-19,33.422706604003906
2019-08-20,33.422706604003906
2019-08-21,33.16097640991211
2019-08-22,32.50665283203125
2019-08-23,31.40739631652832
2019-08-26,31.35504722595215
2019-08-27,31.276531219482422
2019-08-28,31.302703857421875
2019-08-29,31.538265228271484
2019-08-30,31.930849075317383
2019-09-03,31.9570255279541
2019-09-04,32.454307556152344
2019-09-05,32.84690475463867
2019-09-06,33.23949432373047
2019-09-09,33.94615936279297
2019-09-10,34.15554428100586
2019-09-11,35.20245361328125
2019-09-12,35.542701721191406
2019-09-13,35.8044319152832
2019-09-16,35.72591781616211
2019-09-17,34.60048294067383
2019-09-18,34.39109802246094
2019-09-19,34.33875274658203
2019-09-20,34.18171310424805
2019-09-23,34.129371643066406
2019-09-24,33.57973861694336
2019-09-25,34.05084991455078
2019-09-26,33.44887924194336
2019-09-27,33.00394058227539
2019-09-30,33.05628204345703
2019-10-01,32.454307556152344
2019-10-02,31.930849075317383
2019-10-03,32.218753814697266
2019-10-04,32.061710357666016
2019-10-07,32.218753814697266
2019-10-08,31.9570255279541
2019-10-09,32.32344436645508
2019-10-10,32.454307556152344
2019-10-11,33.10862731933594
2019-10-14,33.030113220214844
2019-10-15,32.95159149169922
2019-10-16,32.76838302612305
2019-10-17,32.58517837524414
2019-10-18,32.32344436645508
2019-10-21,32.55900573730469
2019-10-22,32.82072448730469
2019-10-23,32.716033935546875
2019-10-24,32.40196228027344
2019-10-25,32.50665283203125
2019-10-28,33.16097640991211
2019-10-29,32.82072448730469
2019-10-30,32.55900573730469
2019-10-31,32.48048400878906
2019-11-01,33.16097640991211
2019-11-04,33.8938102722168
2019-11-05,33.867637634277344
2019-11-06,33.99850845336914
2019-11-07,34.364925384521484
2019-11-08,34.129371643066406
2019-11-11,33.97233200073242
2019-11-12,33.57973861694336
2019-11-13,32.76838302612305
2019-11-14,32.663692474365234
2019-11-15,33.18714904785156
2019-11-18,32.663692474365234
2019-11-19,33.05628204345703
2019-11-20,32.76838302612305
2019-11-21,32.32344436645508
2019-11-22,32.61134719848633
2019-11-25,33.134803771972656
2019-11-26,32.89924621582031
2019-11-27,33.50122833251953
2019-11-29,32.97776412963867
2019-12-02,32.74220657348633
2019-12-03,32.140235900878906
2019-12-04,32.97776412963867
2019-12-05,32.97776412963867
2019-12-06,33.213321685791016
2019-12-09,33.030113220214844
2019-12-10,33.34418869018555
2019-12-11,33.44887924194336
2019-12-12,34.52195739746094
2019-12-13,34.783687591552734
2019-12-16,34.67900085449219
2019-12-17,34.836036682128906
2019-12-18,34.4696159362793
2019-12-19,34.52195739746094
2019-12-20,34.23406219482422
2019-12-23,33.928043365478516
2019-12-24,34.832794189453125
2019-12-26,35.019065856933594
2019-12-27,35.63109588623047
2019-12-30,35.92381286621094
2019-12-31,35.7375373840332
2020-01-02,36.66889953613281
2020-01-03,36.58906936645508
2020-01-06,36.93499755859375
2020-01-07,36.93499755859375
2020-01-08,36.77534103393555
2020-01-09,37.22771072387695
2020-01-10,37.33415222167969
2020-01-13,38.26551055908203
2020-01-14,39.223480224609375
2020-01-15,38.1590690612793
2020-01-16,37.46720886230469
2020-01-17,37.78652572631836
2020-01-21,36.66889953613281
2020-01-22,37.068050384521484
2020-01-23,36.269744873046875
2020-01-24,35.7641487121582
2020-01-27,34.54008102416992
2020-01-28,34.114315032958984
2020-01-29,34.54008102416992
2020-01-30,33.60872268676758
2020-01-31,32.8636360168457
2020-02-03,31.479907989501953
2020-02-04,33.34261703491211
2020-02-05,34.48686218261719
2020-02-06,33.981266021728516
2020-02-07,33.10312271118164
2020-02-10,33.82160568237305
2020-02-11,34.64651870727539
2020-02-12,36.40279769897461
2020-02-13,35.97703170776367
2020-02-14,36.243133544921875
2020-02-18,36.00364303588867
2020-02-19,34.67313003540039
2020-02-20,34.54008102416992
