date,close
2019-01-02,19.400793075561523
2019-01-03,19.797103881835938
2019-01-04,19.631206512451172
2019-01-07,19.39158058166504
2019-01-08,19.400793075561523
2019-01-09,19.649639129638672
2019-01-10,19.354711532592773
2019-01-11,19.428442001342773
2019-01-14,19.29019546508789
2019-01-15,18.99526596069336
2019-01-16,18.986051559448242
2019-01-17,19.041351318359375
2019-01-18,18.71877098083496
2019-01-22,18.847803115844727
2019-01-23,18.884666442871094
2019-01-24,18.893884658813477
2019-01-25,19.52060890197754
2019-01-28,19.769454956054688
2019-01-29,20.24871253967285
2019-01-30,20.4422607421875
2019-01-31,20.912303924560547
2019-02-01,20.80170440673828
2019-02-04,20.72797203063965
2019-02-05,20.83857536315918
2019-02-06,20.4791259765625
2019-02-07,20.304014205932617
2019-02-08,20.589723587036133
2019-02-11,20.35009765625
2019-02-12,20.322444915771484
2019-02-13,20.202632904052734
2019-02-14,20.405393600463867
2019-02-15,20.67267608642578
2019-02-19,21.32704734802246
2019-02-20,21.529813766479492
2019-02-21,21.179582595825195
2019-02-22,21.253314971923828
2019-02-25,20.98603630065918
2019-02-26,20.94917106628418
2019-02-27,20.59894371032715
2019-02-28,20.497560501098633
2019-03-01,19.99987030029297
2019-03-04,20.13811683654785
2019-03-05,20.24871253967285
2019-03-06,19.833972930908203
2019-03-07,20.082815170288086
2019-03-08,20.61737632751465
2019-03-11,20.543643951416016
2019-03-12,20.903087615966797
2019-03-13,21.068984985351562
2019-03-14,20.50678062438965
2019-03-15,20.552858352661133
2019-03-18,20.322444915771484
2019-03-19,20.39617919921875
2019-03-20,20.857004165649414
2019-03-21,20.967605590820312
2019-03-22,20.995254516601562
2019-03-25,21.437644958496094
2019-03-26,21.52059555053711
2019-03-27,21.20723533630371
2019-03-28,20.65424156188965
2019-03-29,20.6634578704834
2019-04-01,20.239498138427734
2019-04-02,20.3685302734375
2019-04-03,20.340879440307617
2019-04-04,20.73719024658203
2019-04-05,20.67267608642578
2019-04-08,20.912303924560547
2019-04-09,21.032119750976562
2019-04-10,20.847787857055664
2019-04-11,20.50678062438965
2019-04-12,20.469911575317383
2019-04-15,20.4791259765625
2019-04-16,20.10124969482422
2019-04-17,19.963003158569336
2019-04-18,19.668073654174805
2019-04-22,19.33627700805664
2019-04-23,19.188814163208008
2019-04-24,19.373144149780273
2019-04-25,19.23489761352539
2019-04-26,19.631206512451172
2019-04-29,19.207246780395508
2019-04-30,19.253328323364258
