date,close
2019-01-02,22.786006927490234
2019-01-03,23.419706344604492
2019-01-04,23.537395477294922
2019-01-07,23.446866989135742
2019-01-08,23.600767135620117
2019-01-09,23.999088287353516
2019-01-10,23.700345993041992
2019-01-11,23.510236740112305
2019-01-14,23.31107521057129
2019-01-15,22.80411720275879
2019-01-16,22.80411720275879
2019-01-17,22.758852005004883
2019-01-18,22.38768196105957
2019-01-22,22.19757652282715
2019-01-23,22.20663070678711
2019-01-24,22.19757652282715
2019-01-25,23.075702667236328
2019-01-28,23.31107521057129
2019-01-29,23.709402084350586
2019-01-30,24.23446273803711
2019-01-31,24.569419860839844
2019-02-01,24.334041595458984
2019-02-04,24.42457389831543
2019-02-05,24.578472137451172
2019-02-06,24.297834396362305
2019-02-07,24.00814437866211
2019-02-08,24.297834396362305
2019-02-11,23.854246139526367
2019-02-12,23.836139678955078
2019-02-13,23.65508270263672
2019-02-14,23.94477081298828
2019-02-15,24.252574920654297
2019-02-19,25.04922103881836
2019-02-20,25.013010025024414
2019-02-21,24.850055694580078
2019-02-22,25.03111457824707
2019-02-25,25.094484329223633
2019-02-26,25.04922103881836
2019-02-27,24.687105178833008
2019-02-28,24.334041595458984
2019-03-01,23.54645538330078
2019-03-04,23.64603042602539
2019-03-05,23.736557006835938
2019-03-06,23.320127487182617
2019-03-07,23.32918357849121
2019-03-08,23.78182601928711
2019-03-11,23.727500915527344
2019-03-12,24.134885787963867
2019-03-13,24.324995040893555
2019-03-14,23.790874481201172
2019-03-15,24.08962059020996
2019-03-18,24.017196655273438
2019-03-19,24.08962059020996
2019-03-20,24.560365676879883
2019-03-21,24.705217361450195
2019-03-22,24.623737335205078
2019-03-25,25.085430145263672
2019-03-26,24.949642181396484
2019-03-27,24.641843795776367
2019-03-28,24.098670959472656
2019-03-29,23.899511337280273
2019-04-01,23.54645538330078
2019-04-02,23.555500030517578
2019-04-03,23.58265495300293
2019-04-04,24.017196655273438
2019-04-05,23.93572235107422
2019-04-08,24.14393424987793
2019-04-09,24.026247024536133
2019-04-10,23.899511337280273
2019-04-11,23.3472900390625
2019-04-12,23.220542907714844
2019-04-15,23.139066696166992
2019-04-16,22.94896125793457
2019-04-17,22.577795028686523
2019-04-18,22.315258026123047
2019-04-22,22.06178092956543
2019-04-23,21.88977813720703
2019-04-24,21.880725860595703
2019-04-25,21.76304054260254
2019-04-26,22.414844512939453
2019-04-29,22.007463455200195
2019-04-30,22.143259048461914
2019-05-01,21.744932174682617
2019-05-02,21.237972259521484
2019-05-03,21.5457706451416
2019-05-06,21.50050926208496
2019-05-07,21.76304054260254
2019-05-08,21.346607208251953
2019-05-09,20.86680793762207
2019-05-10,20.712909698486328
2019-05-13,20.912071228027344
2019-05-14,20.767227172851562
2019-05-15,20.776283264160156
2019-05-16,20.377952575683594
2019-05-17,20.450374603271484
2019-05-20,20.269319534301758
2019-05-21,20.296478271484375
2019-05-22,19.916257858276367
2019-05-23,19.95247459411621
2019-05-24,20.19689178466797
2019-05-28,19.898149490356445
2019-05-29,19.96152687072754
2019-05-30,20.314584732055664
2019-05-31,20.86680793762207
2019-06-03,21.61819076538086
2019-06-04,21.690614700317383
2019-06-05,21.70871925354004
2019-06-06,21.80830192565918
2019-06-07,21.907882690429688
2019-06-10,21.636302947998047
2019-06-11,21.9440975189209
2019-06-12,22.179468154907227
2019-06-13,22.48727035522461
2019-06-14,22.40578842163086
2019-06-17,22.577795028686523
2019-06-18,22.713584899902344
2019-06-19,22.894643783569336
2019-06-20,23.899511337280273
2019-06-21,23.917617797851562
2019-06-24,24.632787704467773
2019-06-25,24.524154663085938
2019-06-26,24.41551971435547
2019-06-27,24.213817596435547
2019-06-28,24.359189987182617
2019-07-01,23.450603485107422
2019-07-02,24.204729080200195
2019-07-03,24.159299850463867
2019-07-05,23.93215560913086
