date,close
2019-01-02,223.8059539794922
2019-01-03,218.46530151367188
2019-01-04,225.78298950195312
2019-01-07,227.56320190429688
2019-01-08,229.70118713378906
2019-01-09,230.77476501464844
2019-01-10,231.58883666992188
2019-01-11,231.6782684326172
2019-01-14,230.26480102539062
2019-01-15,232.9038848876953
2019-01-16,233.4674530029297
2019-01-17,235.23867797851562
2019-01-18,238.36972045898438
2019-01-22,235.14920043945312
2019-01-23,235.64126586914062
2019-01-24,235.7665252685547
2019-01-25,237.7613983154297
2019-01-28,235.95437622070312
2019-01-29,235.64126586914062
2019-01-30,239.37167358398438
2019-01-31,241.47390747070312
2019-02-01,241.5902099609375
2019-02-04,243.28982543945312
2019-02-05,244.30975341796875
2019-02-06,243.98764038085938
2019-02-07,241.6617889404297
2019-02-08,241.9569549560547
2019-02-11,242.09112548828125
2019-02-12,245.20437622070312
2019-02-13,246.00045776367188
2019-02-14,245.4547576904297
2019-02-15,248.1294708251953
2019-02-19,248.5589141845703
2019-02-20,249.05992126464844
2019-02-21,248.17430114746094
2019-02-22,249.71298217773438
2019-02-25,250.0529327392578
2019-02-26,249.87408447265625
2019-02-27,249.76666259765625
2019-02-28,249.3014678955078
2019-03-01,250.85809326171875
2019-03-04,249.945556640625
2019-03-05,249.60569763183594
2019-03-06,248.0937957763672
2019-03-07,246.0184326171875
2019-03-08,245.52633666992188
2019-03-11,249.08677673339844
2019-03-12,250.0260009765625
2019-03-13,251.68104553222656
2019-03-14,251.52005004882812
2019-03-15,252.76268005371094
2019-03-18,253.6791534423828
2019-03-19,253.74205017089844
2019-03-20,252.978271484375
2019-03-21,255.8355712890625
2019-03-22,250.91171264648438
2019-03-25,250.72314453125
2019-03-26,252.59201049804688
2019-03-27,251.2711181640625
2019-03-28,252.22357177734375
2019-03-29,253.81394958496094
2019-04-01,256.823974609375
2019-04-02,256.9498291015625
2019-04-03,257.35418701171875
2019-04-04,258.0369873046875
2019-04-05,259.2859802246094
2019-04-08,259.4836120605469
2019-04-09,258.15380859375
2019-04-10,259.0343933105469
2019-04-11,258.96246337890625
2019-04-12,260.714599609375
2019-04-15,260.54376220703125
2019-04-16,260.714599609375
2019-04-17,260.0766906738281
2019-04-18,260.5887451171875
2019-04-22,260.8134460449219
2019-04-23,263.15850830078125
2019-04-24,262.5745849609375
2019-04-25,262.41278076171875
2019-04-26,263.6347961425781
2019-04-29,264.0481262207031
2019-04-30,264.1828918457031
2019-05-01,262.1971435546875
2019-05-02,261.6311340332031
2019-05-03,264.1918640136719
2019-05-06,263.1047058105469
2019-05-07,258.7108459472656
2019-05-08,258.3514709472656
2019-05-09,257.56976318359375
2019-05-10,258.8636474609375
2019-05-13,252.35826110839844
